,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment
2493,1.54E+18,6/16/22,@Miggs929rr Bear bear bear.,1.43E+18,67571a7baaa5906b,"East Los Angeles, CA",-118.148735,33.996094,LOS ANGELES,1,neutral
2494,1.54E+18,6/16/22,this the most CG lookin bear I’ve ever seen in my gd life https://t.co/sqDW4yTNAs,7.51E+17,000e96b4e9f8503f,"Alameda, CA",-122.2622,37.77075,SAN FRANCISCO,1,joy
2497,1.54E+18,6/17/22,"Bear goes shopping in South Lake Tahoe, looks at watermelons",26700000,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,neutral
2498,1.54E+18,6/18/22,"@CraigHoffman11 I slid about 200 yards down a glacier once when I was backpacking. ⛄️ A huge bear walked a couple of feet from me another time when we were miles from civilization. 🐻 
Still love it. https://t.co/VGXin0TlEj",2830000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2499,1.54E+18,6/18/22,"We get one family photo per year and this is it! 😂. As always, Lake Tahoe is absolutely amazing.  And how cool is it that we got a big black bear to take a photo with us.  #Ohana https://t.co/t0nfwuM5PB",15200000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
2501,1.54E+18,6/20/22,@ThordaksMommy I haven’t had such bad luck. I went hiking in the sierras when I was a kid. A bear entered camp and stole a backpack. I could feel the ground rumble as it walked by me.,17400000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2503,1.54E+18,6/21/22,The bear went bear  https://t.co/TKkm3Uk1P0,8440000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2504,1.54E+18,6/21/22,@Natrone86 @kognac1911 @QuickestTempa I thought maybe the bear was in captivity (taken away from its mom),4860000000,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,neutral
2505,1.54E+18,6/23/22,someone just said there’s a bear nearby 😂 https://t.co/uI3mhNc1yv,15500000,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
2507,1.54E+18,6/26/22,@Lisa_See That's a pretty skinny bear. They must have woke up late.,2280000000,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
2508,1.54E+18,6/28/22,There’s been a bear at the homestead. That’s a first. Wow.,26700000,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,surprise
2509,1.54E+18,6/29/22,@333too3 Bear cub.,2180000000,f6ebc676e5cde864,"Santa Barbara, CA",-119.662186,34.461346,SANTA BARBARA,1,neutral
2510,1.54E+18,6/30/22,The #MotleyCreuu and I got to see a bear on our walk this morning. #StarfishClub @KevinRickard4 @embracetruejoy @stephenkelley85 @Counselorchirps @ChouinardJahant @alextvalencic @BiscottiNicole @ChrisQuinn64 @henneld_edu @JackConnie @KevinLeichtman @AguirreLearns @StephDill92 https://t.co/J5vH7yVis3,2830000000,07d9ca3072881000,Four Island Lake,-118.670135,35.174793,KERN,1,fear
2512,1.54E+18,7/2/22,🐻going to La La land(where my parents are from) for the weekend. My Dad just called to say the black bear is around. “Be careful” he says. I’m sure I’ll survive w/o a gun @NRA,1.28E+18,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,fear
2513,1.54E+18,7/2/22,"No joke a bear ate our tent neighbors cheese and beans, and ate all of our bacon. Tf is this camping shit",3170000000,07d9f752c3082001,Bass Lake,-119.53627,37.34142,MADERA,1,disgust
2514,1.54E+18,7/2/22,Just had the most beautiful and scary bear experience on a hike in broad day light. Mama bear had her 2 cubs 10 feet away from us watching us and I’m screaming for my dog to run to me so we can run away together because I was so scared he would see the cubs and wanna play,7.56E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2515,1.54E+18,7/3/22,"I can’t believe I ran away from a bear to save my dog, I was literally in my FLIGHT response era immediately",7.56E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2516,1.54E+18,7/4/22,watch the bear im not kidding,9.61E+17,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
2517,1.55E+18,7/7/22,A Sacramento man awoke on the Fourth of July to find the inside of his truck ripped to shreds by a black bear! He and his family were spending the holiday weekend at their cabin on Lake Tahoe. https://t.co/riNhEitU4s,1070000000,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,disgust
2518,1.55E+18,7/8/22,@EdgeOErin1 A bear appeared and ate my food again,574000000,0562e9e53cddf6ec,"Santa Ana, CA",-117.93937,33.721928,ORANGE,1,fear
2519,1.55E+18,7/9/22,"CAUGHT BY SURPRISE: An Oakhurst resident says they were caught by surprise Tuesday when they came across a video from their home camera showing a huge bear cooling off and ‘catching some zzz’s” in their small kiddie pool.
https://t.co/BlAIUmjf96",1.04E+18,07f82da44bfd9cb2,"Tulare, CA",-119.32073,36.1707,TULARE,1,neutral
2520,1.55E+18,7/10/22,"⁦@Visit_LakeTahoe⁩    so beautiful, especially when you get a bonus bear sighting😳 https://t.co/9O8B0zikue",245000000,07d9e69b2fc86002,Emerald Bay,-120.10373,38.961536,EL DORADO,1,joy
2521,1.55E+18,7/10/22,@KTLA I have pictures and video of Brown Bear in our front yard on Running Horse rd if that’s of any interest.,68200000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2522,1.55E+18,7/10/22,@SlenderSherbet It’s funny at first but then I feel sad because it really scared the bear. Seems unnecessary and hope it doesn’t have implications down the line.,18600000,5ef5b7f391e30aff,"Berkeley, CA",-122.264915,37.860676,CONTRA COSTA,1,sadness
2523,1.55E+18,7/12/22,@tommybos That’s one of the best. We saw a bear there last week.,30700000,1193edda55d6fa3d,"West Covina, CA",-117.92995,34.082493,LOS ANGELES,1,joy
2524,1.55E+18,7/13/22,@NotNate_19 @Cassius_Zeldris @LDR9superiority Is that a bear? 😭,4850000000,9da8666a1bd226d8,"Bell Gardens, CA",-118.148735,33.996094,LOS ANGELES,1,fear
2525,1.55E+18,7/14/22,A POLAR BEAR,340000000,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,neutral
2526,1.55E+18,7/14/22,Spotted this black mama bear in Sequoia National Park. We love seeing wildlife! #bear #sequoianationalpark #california @ Sequoia National Park https://t.co/jIYVBMFlSs,8.55E+17,fbd6d2f5a4e4a15e,"California, USA",-118.683334,36.433334,TULARE,1,fear
2527,1.55E+18,7/14/22,"A black bear cools off in a koi 
pond…lucky he wasn’t too hungry😅

 https://t.co/ZRtPyDR0QQ

🤔
Reminds me to get a few more 
dishes of water for the birds 
and nighttime wildlife that 
live/visit the backyard.",2240000000,70707114a9202b98,"Garden Grove, CA",-117.93702,33.812084,ORANGE,1,joy
2528,1.55E+18,7/15/22,"@Julius_Kim
 A cautionary tale of doughnuts
Mama bear, cub caught on camera devouring donuts in kitchen of Monrovia home
https://t.co/ht76lwgULK",1620000000,7a3fb038dd5b70e7,"Marina, CA",-121.775986,36.6992,MONTEREY,1,fear
2529,1.55E+18,7/16/22,And here’s mama bear’s cub. ❤️ #bear #cub #sequoianationalpark #california @ Sequoia National Park https://t.co/wreH5dSxSI,8.55E+17,fbd6d2f5a4e4a15e,"California, USA",-118.683334,36.433334,TULARE,1,joy
2530,1.55E+18,7/16/22,The Bear https://t.co/CzN0gJ9HdY,1170000000,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
2531,1.55E+18,7/17/22,"I saw my first bear (and cubs) in the wild today on a trail. I thought it was a giant chow chow who’s people had biked on without it. 

Multiple times I’ve pointed out coyotes as dogs I’d like to snuggle.

I may not be good a identifying carnivorous megafauna.",20700000,00e2ddb9544ba5bd,"Truckee, CA",-120.220314,39.321293,PLACER,1,neutral
2532,1.55E+18,7/17/22,A bear enjoying a swim on a hot Summer Day in Lake Tahoe #LakeTahoe @KTVU @CBSNews @TahoeDailyTrib @SFGate https://t.co/pDuQf1AjJ4,73900000,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,joy
2534,1.55E+18,7/19/22,@pussyrrriot I saw a bear today. https://t.co/uzpQgQvItm,530000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2535,1.55E+18,7/20/22,OMG This bear is so wasted. https://t.co/Rb6dNSvLKL,228000000,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,disgust
2536,1.55E+18,7/21/22,"@tthrash @59NationalParks @naturetechfam A7. i will never forget the time i came face to face with a bear on a trail in yellowstone. hoping to not ever see a bear that closely without walls around me again. 
#ParkChat",61000000,5a9de3ff3fdd849d,"Santa Rosa, CA",-122.62832,38.4832,SONOMA,1,fear
2537,1.55E+18,7/21/22,Another Bear on the loose! Congratulations to our very own Hayley Hartsburg who has verbally committed to continue her soccer and educational career at @SacStateWSoccer  #stingersup #alwaysabear #itsabearthing @bhs_sports13 https://t.co/35KvrLbRcE,1.27E+18,d3a7f19316bddcf6,"Clovis, CA",-119.65179,36.802025,FRESNO,1,fear
2538,1.55E+18,7/21/22,JUST SAW A BABY BEar dumpster diving!!!!! This has been a psa,23200000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,surprise
2539,1.55E+18,7/21/22,The Bear,918000000,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
2540,1.55E+18,7/21/22,Is the bear ok? https://t.co/GdDPFeWTe9,217000000,0354c827bfda68de,"Campbell, CA",-121.90751,37.23707,SANTA CLARA,1,neutral
2541,1.55E+18,7/22/22,The bear ….. https://t.co/0kl0j1OPjp https://t.co/HVy7ydoOIz,1.10E+18,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,neutral
2542,1.55E+18,7/22/22,@Treestand_tweet @talestalker Ya hard to watch like that bear killing a deer in the back yard lol you know it happens just rather not watch it,1.13E+18,58dfcfad72e4ccdb,"Linda, CA",-121.49339,39.132393,YUBA,1,anger
2543,1.55E+18,7/22/22,A BEAR https://t.co/0rlxtbP5QL,4250000,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,neutral
2544,1.55E+18,7/22/22,ANOTHER BEAR https://t.co/zgPU2UXfCP,4250000,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,anger
2545,1.55E+18,7/23/22,"First the elephant,

Then the bear,

Now wasps.

Mother Nature is *done* with us. https://t.co/qVtwJ4O0Av",16400000,947299911720444c,"Laguna, CA",-121.47894,38.412746,YOLO,1,neutral
2546,1.55E+18,7/23/22,"Saw a Dancing Bear in Sierra Madre this morning. And, by “dancing” I really mean “lumbering”… https://t.co/izePuFbcGx",7.53E+17,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,1,neutral
2547,1.55E+18,7/28/22,@Wexplorations @laurendanner360 @1BreannaClaire @ocparkbuilder @naturetechfam @OlympicNP @59NationalParks @SequoiaKingsNPS A bear! #ParkChat,7.15E+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2548,1.55E+18,7/28/22,Black bear @ Alta Peak Hiking Trail - Sequoia National Park https://t.co/EKJZbxMLFt,49800000,fbd6d2f5a4e4a15e,"California, USA",-118.75206,36.60954,TULARE,1,neutral
2549,1.55E+18,7/28/22,That day a momma bear and her cubs strolled through your backyard 🐻😮😊 https://t.co/ZKf4NgNik5,19200000,00e2ddb9544ba5bd,"Truckee, CA",-120.220314,39.321293,PLACER,1,neutral
2551,1.55E+18,7/31/22,There’s a bear wandering around outside my window,1.26E+18,942a959dff12c561,"Dollar Point, CA",-120.1041,39.231464,PLACER,1,neutral
2552,1.55E+18,8/1/22,A black bear and her cubs in the meadow #sunset @yosemitenps @ Yosemite National Park https://t.co/IPX6W5SA4O,37800000,fbd6d2f5a4e4a15e,"California, USA",-119.590385,37.7469,MARIPOSA,1,joy
2553,1.55E+18,8/1/22,Yosemite Valley! The MOST breathtaking place I’ve ever been to… and bucket list item of seeing a bear in the wild ticked off ✅🐻❤️🥰 @ Yosemite Valley https://t.co/OJ0jnInbHe,17000000,fbd6d2f5a4e4a15e,"California, USA",-119.67693,37.715588,MARIPOSA,1,joy
2554,1.55E+18,8/1/22,"Bjorn treed a bear! We see a fair amount of wildlife in the oak forest on our property, but bears are a rarity. They’re not much of a threat to the herd of sheep, but Bjorn doesn't know that. We moved the herd a few acres over so the bear could climb down and move along. https://t.co/NfjWP7IhtM",128000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2555,1.55E+18,8/3/22,Small bear 🐻 looking like a beast out here in training camp!! https://t.co/ry1L524F7o,604000000,2417f030a58de0ce,"Hollister, CA",-121.44915,36.883636,SAN BENITO,1,fear
2556,1.55E+18,8/3/22,400lb black bear last night will give us good campfire stories. 🐻 🏕 https://t.co/48M7PYBKQ7,2670000,07d9d32e63c85000,Lester Beach,-120.10373,38.961536,EL DORADO,1,neutral
2557,1.55E+18,8/3/22,Crazy video we captured yesterday of a mama bear and her cubs exploring a Tahoe Donner neighborhood. The dog's owner ignored our warning. 🙄 https://t.co/Z4tubOaksI,1370000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2558,1.56E+18,8/4/22,It looks like a grizzly bear but it’s well outside their normal range.,33200000,101f6a0f4879d8a6,"Belmont, CA",-122.25409,37.500957,SAN MATEO,1,neutral
2559,15600000000,6/6/10,Close encounters of the bear kind http://bit.ly/apbFgk via http://outside.in/95603,17200000,ce4d6c69e5716f7b,"Auburn, CA",-121.026535,38.86728,PLACER,1,neutral
2560,15600000000,6/6/10,Close encounters of the bear kind http://bit.ly/dq1L8k via http://outside.in/95602,17100000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2561,15600000000,6/6/10,Close encounters of the bear kind http://bit.ly/akvDSH via http://outside.in/95658,17400000,1a9838f235a8679f,"Loomis Basin-Folsom Lake, CA",-121.1405,38.776287,PLACER,1,neutral
2562,1.56E+18,8/6/22,#PreyMovie I was chased  by a bear  once it was a black beer pretty pissed off I was only a little kid  I out ran it and hid in the deep thorn bushes . Bears don’t play,248000000,7d62cffe6f98f349,"San Jose, CA",-121.90978,37.32701,SANTA CLARA,1,anger
2563,1.56E+18,8/7/22,@kaayyys Is that a bear cub or a pup ? Someone help me decide ???,1.51E+18,b075d78174642ce2,"Palm Desert, CA",-116.318375,33.77111,RIVERSIDE,1,neutral
2564,1.56E+18,8/8/22,"Watch out for jaywalkers!!  

One of our sergeants was on patrol when this big 'ol bear tried crossing US-50 at SR-89.  He chose to take the bike path instead.

Use caution when traveling around the Lake Tahoe Basin.  It is not uncommon to see wildlife in the roadways https://t.co/LdrIGg0qNT",3030000000,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,fear
2565,1.56E+18,8/10/22,"@OsmosisReads Possibly a black bear given a gorilla’s upper body strength &amp; comparable size (mostly scared the bejesus out of it). 

But a brown or polar bear?! Hell no no no no no…. https://t.co/sSw6v83OHF",32400000,b0b79caecef59fb5,"Burbank, CA",-118.361435,34.17967,LOS ANGELES,1,neutral
2566,1.56E+18,8/11/22,@jbouvier Oops. The bear,15900000,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,neutral
2568,1.56E+18,8/11/22,"@sunnydeveloper Brown bear, fortunately - and a juvenile.",130000000,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,joy
2569,1.56E+18,8/12/22,maya just went after baby black bear in orchard. terrifying.,369000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2570,1.56E+18,8/12/22,A bear? #BoldandBeautiful,1.24E+18,97e336e1e3ed9e1e,"Inglewood, CA",-118.36594,33.954334,LOS ANGELES,1,joy
2571,1.56E+18,8/12/22,The Bear 🤍,1.43E+18,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
2572,1.56E+18,8/13/22,@NBCNews That bear is high as a kite! Poor thing.,42600000,b0b79caecef59fb5,"Burbank, CA",-118.361435,34.17967,LOS ANGELES,1,sadness
2574,1.56E+18,8/13/22,"Today was getting ready for a bike ride in Truckee, Ca. and came out to two brown bear cubs in the car and mom keeping a lookout. Mom tried charging me, I retreated and came back with a leaf blower and they didn’t care for the sound. Cars fine, snacks gone and I won kinda.",1.50E+18,00e2ddb9544ba5bd,"Truckee, CA",-120.220314,39.321293,PLACER,1,neutral
2575,1.56E+18,8/15/22,@mavie76 Great long run with a bear and wolf! Wow! Living on the wild side!,8.22E+17,6b55df049258bade,"Mission Viejo, CA",-117.61859,33.625427,ORANGE,1,joy
2576,1.56E+18,8/15/22,Another bear sighting on the valley floor..@ABC30 This time in  #Kerman on the corner of Belmont and Napa https://t.co/pILm6XFpUK,377000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2578,1.56E+18,8/20/22,"Had our first bear spotting today, when a big black bear ran in front of our car while we were driving down a back road. I got weirdly excited about it.",16600000,01673cad31a053dd,"Phelan, CA",-117.59399,34.436523,SAN BERNARDINO,1,fear
2579,1.56E+18,8/21/22,"Exit, pursued by a bear… https://t.co/bSoCFdtwLV",252000000,07d9d24c77481000,Lower Yosemite Falls,-119.647194,37.791584,TUOLUMNE,1,neutral
2581,1.56E+18,8/22/22,Now it's a friendly Bear. https://t.co/Nab5iGkw0G,1.27E+18,4067289b6de7e711,"Bermuda Dunes, CA",-116.318375,33.77111,RIVERSIDE,1,neutral
2582,1.56E+18,8/22/22,I think the bear tried to kill my T-Rex as well. :D https://t.co/YAaUnD21ma,19400000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
2583,1.56E+18,8/23/22,Or a bear,1.43E+18,ad5f36a1f04723c0,"Bloomington, CA",-117.38837,34.071365,SAN BERNARDINO,1,neutral
2584,1.56E+18,8/23/22,"@CKscullycat A bear, clearly!",122000000,54043c2f7d22a3b8,"Fair Oaks, CA",-121.254196,38.685196,SACRAMENTO,1,surprise
2585,1.56E+18,8/24/22,@SaltyMcSurf @MyFWC Wow! A bear! Great photos!,8.22E+17,ef28da43cdf17b3f,"Laguna Niguel, CA",-117.72823,33.53747,ORANGE,1,surprise
2586,1.56E+18,8/24/22,@CKscullycat A bear 🐻 on his back!,2380000000,eb1bb64775708bc1,"Glendora, CA",-117.81913,34.170593,LOS ANGELES,1,joy
2587,1.56E+18,8/25/22,you know tfw you’re eating a late dinner and blasting Gilmore Girls and you hear a bang like a trash can got tossed behind your head so you turn on the back door lights like wtf who is breaking in and there’s a giant bear at your back door staring deep into ur eye balls? 😐,28900000,fb76b3aa366004c9,"Altadena, CA",-118.1445,34.176346,LOS ANGELES,1,disgust
2589,1.56E+18,8/27/22,Woke up to Ace going ballistic and look out the window and there’s the biggest fuckin bear walking past 🐻 goood morning 🙃,1.26E+18,942a959dff12c561,"Dollar Point, CA",-120.1041,39.231464,PLACER,1,fear
2590,1.56E+18,8/28/22,"@DhAh_Fax What a cute Bear! Or is that an Ewok? Oh well, hope you had a great Pride!",1.05E+18,01c060cf466c6ce3,"Long Beach, CA",-118.152954,33.8158,LOS ANGELES,1,joy
2591,1.56E+18,8/29/22,Best weekend so far and even got to see a bear :) https://t.co/AvbHSutTAc,7.95E+17,0fe9b128f6d76000,Moraine Campground,-118.6418,36.79474,FRESNO,1,joy
2592,1.56E+18,8/29/22,@dndpenguin Here’s bear swimming in the lake https://t.co/lySvauhXUs,3140000000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2593,1.56E+18,8/30/22,Confirmed mountain lion on our property last night. Bear last week. Wildlife is on the move to lower elevations looking for water.,9900000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
2594,1.57E+18,9/1/22,"On today’s #morningwalk, I encountered a #Grizzly #bear. #selfie in the #sunshine #hikingadventures https://t.co/ni3hAHnEZc",15900000,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
